a,b,c,f
-32.9826355599717,24.5417547060837,3.23732034453998,1
18.9772055107063,16.0753221791588,29.2100735610398,0
16.0521453786884,-99.9284829944039,-49.8193925944247,0
-31.2043886311373,94.0080379108004,17.9796514650712,0
-38.3023424718074,11.9383400827359,-41.6985125009429,1
19.7111068850901,10.156594174987,-9.81043442609274,1
71.5005203948824,-44.6682085956764,16.702683138057,1
-47.2259433694305,86.8367345011033,57.3627849842248,0
16.0586624015396,-7.46748377916752,84.5113458039758,1
29.1431894195933,-53.4473193592612,-44.3280040958561,0
34.2896076544605,61.4489089518082,-86.6686733377486,1
84.4466628434354,-19.3262044896028,22.1326409476495,1
-58.225439469435,82.0347279226569,-7.47481151832025,1
-74.90096612596,-61.2587622186443,84.4572406189783,1
26.8210247749561,30.7988158104936,-92.5631393643856,1
-9.98287653084047,-33.9605351602475,-91.644004262818,0
-20.2453978919636,58.9757970343231,85.4883536628859,0
36.5950452799886,-44.6709252636279,4.77920319176242,1
26.3589705928969,-85.7566921905413,37.7050202049804,1
45.8745353603152,-97.0814568908333,-76.4571940416737,0
44.698727757064,86.9089559590951,53.5188363648573,0
94.5086115014314,34.5060037144022,-67.4408710410077,1
4.64832480281979,-22.7490053152428,-68.7354554276613,0
36.1688465514075,-22.063453645475,28.1218662523301,1
97.6643770922275,46.4014865208424,-83.4094463770322,1
32.2454425190787,25.9530318556135,-43.9620813093903,1
49.9259243486104,-73.95846106762,-73.50694861892,0
76.1553500667938,-50.6114126884432,-12.4231163935843,1
-29.816357758742,97.6945623744719,6.11983421543604,0
8.55212347048899,-41.9123077494615,-33.5695122990615,0
84.4276207426691,-4.09997482975012,79.1161848134902,1
-31.0176174766466,-19.599693883024,-48.1677181777394,0
-69.061595745879,32.3124132735247,96.2928120960914,0
74.8777316766222,85.3687986663397,88.7884701549953,0
77.0914511648432,43.5857555566289,-18.9607493202019,1
-42.6335125894442,38.9306681877611,8.92758821552972,1
-11.8113504312054,94.1135280738182,-11.7097240461547,1
-18.3328984856293,95.9486110117047,76.8770041767866,0
97.0497545772464,68.5433776902703,37.5203686475383,0
-34.0580472415583,24.3249692601734,36.8114413399303,0
26.4392947435562,96.0962013323308,-80.8366975657813,1
64.8340568714002,51.7412258087384,82.0365211842752,0
49.0056814388398,28.6819945688741,-33.9988195961336,1
64.7582718007072,1.30703826495775,93.6406185820888,1
-40.2548934054817,75.0481926719883,-59.3272597339597,1
-62.2954187739153,99.0638989019505,5.80283175492791,1
-93.4623670733824,-87.1828451692978,-41.2361058132891,0
97.1922459999063,-79.6365260983056,-36.0258358232797,0
78.1402117470932,2.76051922829845,-0.0485858414548375,1
-97.7608193632964,-28.067372053893,11.8569284267057,1
14.3119131747223,64.9964514956793,-92.0125559866487,1
-40.5186292438389,-51.561563066934,89.2725973340089,1
69.6251677207766,-87.742605706557,91.8445297478905,1
-0.9972705044771,8.36080597171598,-89.7513263811131,1
-57.0735921883367,23.4303777680874,-7.19351019113954,1
-5.35034262824354,-78.0780050801476,-79.0995816602835,0
36.2042639107463,59.3451733511617,69.4794787883197,0
-68.2824631073896,-40.5956801681759,11.5078144294712,1
-21.9524528467806,29.2470487436499,75.7327274306364,0
55.1891382574985,86.693845124307,-51.0192934195601,1
-17.91489297427,46.7665008021363,-43.2506333772329,1
54.1442519771607,-49.5536413740151,36.3105867692784,1
85.6531745687375,-99.7362641616428,26.6097557389223,1
-48.5998570679686,-31.9205864946919,86.8065046085075,1
13.9583020070374,7.53490343109466,4.4563488589862,1
-51.484779432176,54.265838188243,-3.06690386639298,1
71.1676743678598,-16.5094456246632,-19.1614756915539,1
-20.9490041811713,-33.9650832740427,12.5874545949453,1
42.377449638386,-17.4056237178881,5.59213166385524,1
-3.52037041611986,81.4338236029417,19.1913881894161,0
-86.4601300966275,-85.5639705367219,-74.436450830864,0
42.8638231674506,-83.0823775302071,61.5943051695797,1
53.4993069961198,-11.2178441654974,-27.0159808578975,1
56.495903039582,8.99648280301899,-78.3417409185049,1
-5.70933739920582,-15.195879021285,-8.73424015414633,0
82.6729741798122,17.759234885573,51.8694164007294,1
-92.948534429515,-70.4676734146046,74.9812105554068,1
-21.2003687029706,84.0214638896387,3.20329074897026,0
68.1421822719938,-96.9658887930987,-19.268415923821,0
44.1619120278218,-88.2331976612253,67.851982343873,1
-69.2815448945768,-10.8264550151427,-81.1700877645845,1
-92.5816324504938,-62.1397269713412,-46.3566159579701,0
61.2429554393715,71.0944788395867,-9.38271903869823,1
42.8620436894065,-4.98408642829587,-34.5163176462596,1
-76.0509230084954,-85.3282286717222,74.4940715723178,1
-40.819734773049,84.7603332180345,81.2307957472423,0
-78.6783052509084,59.7044754585738,64.8351413965389,0
53.7227152631258,-10.5718359866048,51.9014970175463,1
44.2101776340093,34.7402386063432,-69.5854344263605,1
22.3602584201658,74.7216408954568,-86.1164887371084,1
-19.1372789065993,-90.662605031702,-22.9846465042721,0
5.13203679822946,25.7774479341588,-80.1770621818384,1
-97.1716531539204,-13.127704948712,-53.0561520499439,1
-62.3776241961762,-78.5699812595593,46.6647560459863,1
-38.7478645605724,-35.8105781189215,34.5164130136913,1
9.49752820166646,-45.1494456944752,69.3496925613609,1
28.7092191766525,8.96191704504281,-81.7262220111332,1
-0.499211671063307,22.8402172787302,-47.9376731197991,1
-96.9831590526659,-23.0042601577026,99.7453809714622,1
-33.0715847821308,-36.7918100845031,3.12003442231568,1
-76.7711815316096,-61.1173029807943,96.3728379441299,1
-23.2662303015898,-38.0006774039942,-14.3214813965938,0
88.4683288580125,18.8170401932751,-11.105676605881,1
54.6711337541561,-43.6480816191286,-2.11196183325349,1
34.2869477971862,83.6993189452679,38.2744567181331,0
-81.8296146494474,-7.52942017630181,-74.7612578676833,1
-82.614915996145,-65.2873505676572,-20.1103156991817,1
-38.9351269877214,93.6510392435133,-34.240276149586,1
95.6097332740248,81.361932764464,-13.5028223104322,1
-75.046973384473,2.11519585089535,-51.2182919081386,1
-79.9224431533005,35.8999316282104,-76.3358948642089,1
43.8238135277404,-85.6064426645667,82.547321721235,1
50.2919181018565,84.5183657410174,-97.8099007149273,1
-51.1621055897149,21.0291993436539,36.0335141122497,0
-19.5446308327581,74.0380854224964,-47.3900013358286,1
20.3857398221203,65.2138405317505,39.1408983334624,0
13.7878701620679,84.8464555967815,84.5251600185992,0
74.5066388391455,-50.4566687859859,-71.5044595168459,0
-76.7696498785027,62.1639454561118,-54.7683422243075,1
30.6131140937159,-18.8759635756146,-19.3626101684582,0
99.1813409138384,63.5153022424855,-83.2981556576202,1
-59.8873846977425,34.5935769074567,20.4519867526609,1
-25.7760669690445,90.4631342694457,69.3057616098345,0
55.7271349968981,-32.1215327513039,7.95221408268074,1
-76.951357152756,68.5471895935699,13.6834500886889,1
43.8561701885686,80.6095038450367,-80.3870461789831,1
-86.8502748137574,-24.7760065480955,-83.8519077672865,0
47.3562793561054,11.1651564534591,17.2687402541138,1
-35.7434519267378,-54.429081992446,-13.6433995858037,0
95.1685646526369,20.5934634062431,-47.7703881206784,1
37.3156639455425,-80.3211959918594,3.39432931663204,1
21.5527094535309,-50.3434465035533,57.5138971011685,1
19.3316697698699,-59.6572461350156,-60.5554914849603,0
32.1580119115105,-53.8381932088352,74.7507062623048,1
69.8351367236279,58.0607351651698,16.9679883480854,1
-23.4270540640815,51.4579959919015,-19.0038583795558,1
14.8120903944653,-20.6258200670713,81.554441611075,1
-74.3812960453244,17.4633889074733,-94.0999570275191,1
-35.5107024011718,-48.174938442267,-47.6498542109737,0
-0.566895911734036,75.8560672289953,-10.9773411000973,1
-65.9046136615354,-20.9446316216815,-30.1303291367974,1
17.076149730513,-81.5885289486444,-51.8003367594445,0
-95.4421152339513,1.49593339371306,18.8906360971232,1
56.1695529875204,-75.4754995813013,40.2667499800523,1
80.1684453059772,-19.0082867252679,-70.9378133392603,1
-58.6026140295913,77.5211426324775,53.1044212882893,0
-99.6992480939716,87.6836021373438,-5.88707798434751,1
-94.6395412062479,-19.6435257418284,-58.7807165266856,1
-29.3248297317535,11.6969599908669,2.21541510066736,1
-2.50571365584885,-42.9365881452973,97.8314919387137,1
5.16375131214213,-80.101434318396,-35.5133133640109,0
50.421849615137,-1.93737442695414,67.1064384128463,1
4.88103539910216,-47.2410130068851,39.6492641138142,1
-31.2316748924701,-27.9849388301302,-50.0379374018116,0
62.105505523321,58.6425374069449,-45.1503204857699,1
-58.7123083689773,-54.5497413513017,-63.5283243672588,0
76.8378563117412,-76.9080883715805,-25.6960810747445,0
-0.754275499262974,-0.867647817762403,88.1724650916515,1
94.9097368842502,-71.2650724552875,98.6988941201469,1
-71.3496126101118,-53.5990205377336,6.71451106048866,1
45.9842481398882,7.06359842189754,-55.5674784609896,1
21.0591441584095,-48.9941983246217,-95.3740652629053,0
-24.2199366559367,-70.2534043091598,82.9290877016862,1
-38.0442517521066,36.5163505713066,24.7621556393626,0
-86.5448428255249,31.5324267984984,15.668540967474,1
-55.8491405825359,-56.7450467295689,21.7139368512267,1
86.3696039590843,-70.6125213627762,-33.7532986578314,0
-34.2562605320738,20.6564300324099,-66.0284997737168,1
23.5275730134582,-94.0819731885949,20.7662134993664,1
-23.6857784556624,55.5121127308868,-30.6723019716667,1
68.4075442926993,-23.7693519907861,-93.6419924691515,0
-67.0652469466744,22.7840769676418,64.9514627479722,0
-94.4704589408219,-58.9536386350885,7.63673573156667,1
-49.7762552228646,65.5076282869594,-84.2963370421419,1
-46.4574120689451,14.8821080638478,-13.4244389428871,1
49.5417632858929,-14.2094326737381,67.5999253837391,1
-27.4960758758225,50.7588774667861,85.4799742742814,0
-23.0150427310798,-57.7192165691961,-82.9864991749574,0
-59.5321902816799,-19.759491328038,86.4071683894876,1
-89.5389786872729,97.5315711449513,-54.9122251360268,1
-16.1402787622717,99.4658417997257,-25.7655170400466,1
13.6013896733529,-6.45179604480592,-39.7142974379073,0
18.4041481085141,80.5204041211495,-91.2516501691433,1
50.7170782195018,-61.378681641714,-97.7914080944804,0
-85.92279888034,36.1458591819489,-36.1201496497356,1
-49.4569616156895,-87.7988484631287,-94.2256780314379,0
47.3959391691703,73.9858097275653,20.1274594851432,0
53.1662881156273,-96.1897025798399,-95.2467647358993,0
-16.1522762459481,-8.57741297622091,-66.05013542159,0
89.3445067058059,92.4669433350055,-57.4564317043202,1
78.5442943584846,95.0685197464509,-56.4852097800398,1
-37.4510391324065,66.3640235394072,66.0417864872337,0
41.4691799979048,39.941198257702,-78.6660958913463,1
-73.7101415049798,-68.8623848226212,5.2701632051124,1
58.8515755528824,21.7868459046757,12.1375591085002,1
83.2713823687617,-37.0922438507398,6.13492424885507,1
53.1336504747782,89.9247713340096,-31.9606428649093,1
80.6328464209255,-36.9349178564432,-76.454238582614,0
24.96031537883,30.693433122101,95.6555443795656,0
-30.5187523041473,-70.2463340806991,-97.874383068585,0
-73.6641620163173,29.0596414027082,88.053460786144,0
66.2047815351769,72.1727838610172,-56.447201388165,1
58.6938016855595,51.5282402520665,69.7818356425417,0
-2.16193613696933,9.07385838640569,-27.7400467208307,1
84.4404178599084,21.1060806741501,42.8481945501865,1
-85.1427037199692,94.3147125627448,-17.9765484845156,1
-7.38432384439946,0.576341385290192,-71.4851691254811,1
27.8149403295549,-63.7891437689723,-97.4578279990041,0
74.5042111605891,97.9114479375591,32.0034376028941,0
-80.0309711974258,37.5886454887635,-64.3294095826938,1
70.3862421076681,-28.0120676979479,10.1875323384011,1
-80.7917128227613,99.9540205113376,2.07797377467061,1
17.2167024189684,92.6467940177055,49.6140620436585,0
-31.4152395033349,-75.4224193167977,11.3795158971937,1
36.3530886063134,-44.7044133882524,-19.1490870523961,0
95.7794038559214,96.1924285610171,41.9590014694068,0
-19.3024331328005,10.1030190987992,36.3787205593561,0
13.6320928640813,76.8655715402521,29.1773245340108,0
73.6107860568961,-1.47910234587225,-7.15121482831948,1
85.5112887851481,91.7005703745878,74.2613359234581,0
11.5493610089409,38.7247728829853,-86.060405236697,1
34.1112452252355,27.4518217553626,-62.9140739156464,1
62.0724209407682,65.2321306826696,21.1520601628125,0
-59.2297792244841,-2.35940613893764,-98.3320814549607,1
32.4093894718258,-75.9690843410646,-24.0012392979121,0
17.1353149773252,91.4618517232416,80.9152696192801,0
21.691259053392,78.7248073046677,-98.280980623458,1
90.0444361334874,39.2714619353746,-72.5143736100357,1
-0.708130142049924,-43.2458507564132,-4.87763923819998,0
81.0102078043903,-54.4024988796574,1.43312285720982,1
-90.7708113970099,31.7054136338203,-99.0537763568823,1
75.3527261202003,57.0353994877242,-14.147192199783,1
-2.56007886610928,-97.7581566189221,27.843764856385,1
-56.2350131367496,-66.2930170848468,-69.0397021216525,0
-79.1930586934057,-60.0726539083163,-87.5375747622631,0
34.7108020143168,81.2227033922555,52.8346558813167,0
-46.8214361680771,-43.5245289204291,7.0590459308862,1
11.9335155524004,-36.1799702682439,-87.0242369300799,0
72.5423165469162,21.5049248754535,99.4533109476107,0
86.4539683733387,-65.1806246327146,-29.3023274882242,0
41.9635653225535,81.0622131363778,19.634629562327,0
-80.2810626943973,-68.4589678274742,65.935180227242,1
-99.2783050980784,57.0566633516255,-33.0044838287889,1
90.1459529018709,-80.3046061565655,89.2200083421636,1
-46.9284952371048,-22.0737278098584,45.0178243895144,1
70.7587214981945,69.2374948268931,-0.655884156309014,1
-84.9767988477726,64.5810678436333,-24.4685541486687,1
42.2877048804833,27.8316439724675,89.1220300407717,0
94.3740769263236,-2.7043269494103,-32.1146160979358,1
87.9704605731976,-97.1895904267158,-64.4695253877293,0
-13.6005031473937,10.985952760552,67.4224680137925,0
-42.8539076553909,1.80142154069685,-47.3552302212246,1
11.3256683160205,-98.9119959990084,-91.6136860808421,0
-53.4727549895052,33.9891071123951,-75.8339599593701,1
-14.1608602898944,-36.9673890699481,-63.2199227638635,0
17.8390375887226,-41.1379892104948,85.8937575416145,1
-32.0420613195943,-98.2164049512783,52.2674300485604,1
0.109195103919689,71.4307672211112,-29.7616924763479,1
95.1662266604445,99.6758604420702,-46.7694308360896,1
30.5125995215553,-74.6551396207209,34.2453591219361,1
-1.95020367482221,-87.2487656712759,54.2462537783413,1
-68.5349584410596,3.74645604926462,8.70944108288244,1
-78.2024596716289,95.925412418286,76.1248506494448,0
-7.62694538926098,-40.566946817826,68.1494908259015,1
-9.04219807546689,68.4959561417326,-69.4080392687619,1
-48.6345941892986,-43.5514348296223,-35.2009669575845,0
52.3419528046352,-23.4649606623989,-61.5663377389155,0
-18.0083736395502,20.0125218927919,-98.9731854754375,1
-16.7369554362898,86.2903017486866,39.5551855394408,0
-2.81583950985961,-38.0201343158354,2.1255610986266,1
99.414200614865,80.8130687944652,75.7431436217125,0
-25.8590452027782,48.4774486853171,21.2378727836711,0
-30.0802137377114,-45.6259018488349,59.2861548807873,1
28.070636153254,-3.95850273964857,-37.0634016287808,1
-90.2310931078303,75.5848840696667,42.3505418665477,0
84.1179392226589,-90.8486068206134,-97.0651889206214,0
-60.353653207586,43.8008208497431,43.2272952716925,0
88.4315361214948,78.17064671692,48.809821041678,0
-4.18830313914842,-83.941830035272,-7.26128756406777,0
53.2194392537789,48.2019969952302,17.456154300578,0
69.1542555434416,24.6133798382307,33.9455467341214,1
-26.0007104491818,-7.04114600412601,-21.3800156122912,1
92.406347204189,-83.1831528726887,-79.9814925435844,0
9.35408794756702,81.4456195484128,-97.9255329807874,1
5.51287816162819,-75.7286833486188,80.4935420772496,1
75.4970638898653,-27.7772805317199,44.4276378231252,1
-41.3237273419852,-0.854894658948709,77.1389085693,1
36.6203744600622,-42.4621863022736,18.1790448344215,1
58.8982658269341,-89.0173355066298,-97.3575779224548,0
-73.0666774199655,78.3292579363702,32.419278720589,0
-71.5008396522612,16.7003470085097,6.1721011559349,1
-58.1699994197907,58.9163806098124,71.4281174221207,0
28.9910516370977,35.7696173413515,-17.3739699262073,1
-36.2694425211611,91.71159201847,92.3345460520752,0
82.9163036229631,30.292258844847,62.3552013013303,0
41.1528282524798,-17.0813420401334,53.8993300655388,1
68.3162789644284,20.3146329709863,43.8354504964479,1
48.3110746128071,-5.45683340423592,-50.9431083458211,1
40.317245731278,-67.4661189166206,-32.9244338594957,0
-84.2334981003001,15.101023723884,-18.0238104974962,1
-24.0224376898363,65.4730246241544,-61.5124108090589,1
-12.4007712641734,-19.1450724001718,-35.2547274600969,0
-4.09763413672225,-36.3171224185811,-34.6450639584312,0
-90.9345753448711,-53.4939877472324,36.4531021269286,1
-38.1983922506675,94.9457151791759,7.43351332258131,0
84.8043625172248,53.7040708370992,27.2455548528794,1
55.8238435330912,-82.2545624255457,28.0640065335035,1
-51.2569079879936,-41.3829563843938,-41.985375034616,0
88.5838282241411,-19.8119142650682,-77.8428195872544,1
-42.884790498244,1.51275484893134,26.382499526433,1
4.35255128161636,13.2245497373978,-79.3314063825325,1
-99.3501594287111,87.7529951686752,-73.7614326056845,1
53.8469568611341,-4.6829251128635,-50.5626687549812,1
-2.39007123857274,-54.7495376107979,-80.7642196215523,0
-11.45560597603,59.2508543092994,-26.1913792817813,1
-92.6176516304806,-13.4905331365254,-0.402548583411871,1
41.6233783315976,55.5128832140532,-21.1701897537197,1
39.830011287625,-40.0573416333913,-2.64441385057029,1
53.9121829690003,-72.7655297018427,6.85598100854827,1
80.4729642255571,-0.984599488314515,-99.3331581351036,1
-57.4119078728426,-61.2128436384782,62.1701227324876,1
38.9724365151359,4.71287337351258,33.2814625153698,1
15.7845085094611,-38.8482328219564,-92.8072799894993,0
-18.8050540717342,-69.0425943439093,-41.6130040500374,0
-22.1917763921394,-41.7860852283361,72.4949751852523,1
8.82822615505579,60.1986979880364,-0.633810693693263,1
84.2060042471653,81.2014798546217,93.6786188714572,0
22.5597289961575,15.4918311701584,45.9998716348782,0
-52.4473107198474,64.5225399939914,-46.7181086292109,1
23.3130074680378,-53.2623423977114,60.5185248705179,1
19.3825863857672,73.373992635577,96.301674375451,0
-51.2295106198776,-44.9781633657302,-93.5366939723197,0
-42.9343423540398,49.5719575088341,-45.4620190642132,1
40.5271582028489,-8.40216013994169,-74.6423003145691,0
-7.59526859391261,-39.5715675966682,24.5554775579625,1
-79.5571857036823,-37.9782123202357,-98.2712564050552,0
24.8606109641775,-54.9160431860555,-32.9642276898791,0
-92.5102082977585,96.2669599783919,17.8139206570638,1
-93.0117770065608,20.0283631309999,23.2953251913634,1
-83.8297489023906,-8.58025276501675,40.1903333795212,1
-20.0004288554194,92.4715010414233,-85.585890424245,1
-53.3258048600172,61.8123595424985,-42.4165869794863,1
-37.9146784254884,-70.9622657722618,-96.8079218626059,0
66.0316691575719,-48.2374314909044,-89.3732595207976,0
-55.1717916294801,-56.3211539556836,-10.3963600054366,1
68.3209191860263,-69.8450024099299,-44.9366012331734,0
-78.5556059230844,-72.890125016165,2.50075231422706,1
-48.4468522241557,98.4523965038603,-98.3462992116559,1
-6.51724743960297,11.8927946835257,77.1070326571851,0
-21.5122462816128,-58.2177336133168,34.9934735032699,1
-16.8320191636831,-59.1045934516492,-41.8477897261492,0
14.3476475562657,-39.4724129417317,-0.87366118136498,1
-89.0564098903241,-54.2694637338954,-1.3839271391667,1
-33.0279354625512,58.357492721806,-67.0159465479739,1
98.5366654575508,58.8289418066055,93.3213883048489,0
-43.5909681690815,62.6615833317217,52.5881139340755,0
-71.7897193374996,-61.3326961925871,-10.1266344590702,1
-31.7680735754632,94.7258570206938,-35.6901277488517,1
-62.3104189347059,-71.5535766312636,94.019104537563,1
-87.2395912125891,53.1914425795858,-50.0804351410272,1
-19.5236196366714,83.5975678561244,87.255467841055,0
-31.8013953658759,-17.136311678745,-89.1328380392552,0
52.4745302053516,30.4805608142543,83.151258986048,0
90.4773011759283,57.3773290763504,84.4244613239655,0
56.4473259059933,54.4723295394668,-31.2476177379711,1
-30.4833011377991,-46.9835176817065,-60.3765453027452,0
-91.6676875165048,-62.9262792705215,49.2312113518041,1
-75.4810812768904,-49.7225269441132,-96.8850374207297,0
-54.8798920376598,-85.0639455882199,-53.830450472343,0
93.8423380227025,-23.3419335090285,-67.9188363104681,1
5.10723428107202,98.1831813222651,-7.46090631348123,1
-51.3034919981395,86.4956841741203,74.7599248656816,0
-54.2714143890289,30.3380608234266,-24.0347465146495,1
82.454226344104,3.93450162556697,-67.8189774825326,1
69.4368549480274,-62.2670205134279,-18.7100252689375,1
5.44890421696422,11.7846005185436,-59.746472518773,1
95.5574899891193,68.1728822030932,75.4299410504429,0
54.3956498403082,-95.5719036960843,16.1177218501073,1
0.688353507168756,-44.042538359781,33.3200948002376,1
84.1405052617847,-76.921503328216,-32.0723660905251,0
64.6976124330878,58.632192182649,-46.1775056767173,1
51.0700952965161,-14.6299331051437,59.1941477540853,1
-8.11463236255321,7.75081790413279,67.9766453653465,0
-6.00754260365271,-76.2118867487702,22.6784214948669,1
63.6582012119043,-74.1219138606088,33.1392191039115,1
17.0501888343367,-44.9179362249179,-87.4555064306853,0
21.8249878482078,39.6712037453759,3.15145389323656,0
-94.08397795357,98.2848480335832,8.4851842878783,1
-43.3487773609109,50.7115844407639,93.7550850183494,0
76.4213718364115,48.0081544946917,30.5382225339013,0
-58.560169934556,-38.4119196508135,7.25956415164264,1
-91.9623804241244,-82.2433860889838,45.302309442918,1
78.3585281941847,-81.6332403484887,52.3629125917158,1
22.0958269769772,-86.4364634204826,-95.9662173855892,0
-27.7231178841196,1.56503259277206,44.3847689518634,1
-47.2484804444241,90.7374486284039,78.5500101645244,0
82.9785027461958,83.6381646728321,-99.1246021348632,1
20.7756012309229,-37.6844825864232,-16.592707073592,0
64.7761800162383,58.7815903866578,60.3473441490658,0
45.3373100354044,-5.58112734257296,34.6584824540925,1
65.4390627357359,15.4639958010353,59.7426634094411,1
-62.5615771685548,-47.4473726690967,62.2000329020433,1
-84.5811426567757,55.6205816360286,-91.878527771625,1
87.8369096609936,38.691660640152,-63.2846958764292,1
-39.8184190224011,99.7291608712306,26.1076671658585,0
-0.88232872117419,33.6391399305496,-3.28018455918887,1
64.1004153360149,-96.1002969164868,59.9741358123599,1
-84.794925146175,93.4428690902157,64.3699898218596,0
29.6628246687645,20.6642288345211,99.2725629356096,0
-76.1477287747654,-56.7385604403627,-41.0249764756416,0
84.9549652938521,-66.9787818412198,23.9478869940843,1
-82.2955698623767,56.6567642412413,-1.90045922151788,1
-55.7088807950303,-65.1615407155648,-50.9875947381312,0
82.1847360498201,-62.6673377876484,-64.8831330076247,0
70.4285379361494,95.1415930852022,-55.0534959673199,1
64.160093741566,-39.405979746676,-37.4136434576538,0
57.2996257605495,-34.3414912625875,-74.8575495438918,0
-36.3724712917453,81.2368946993895,-9.48083042608613,1
74.6843466417325,50.233987881911,22.0211267108196,1
95.3726735875815,7.77559816268068,31.8883984963821,1
62.9274699664337,91.5665861179897,12.3591420763913,0
49.1464487040166,-97.1180556328586,5.67044248137178,1
12.7674171294865,-57.5228491600244,-56.9276033700107,0
-71.9918736126236,-45.1734479261439,-1.19931935388563,1
-52.2925898210577,81.9156792861948,66.5670408711615,0
24.8572688199846,-55.2234630823245,98.3012760050135,1
19.4234857891796,65.5027309271985,-39.9297914188028,1
36.6862063932634,-33.4473545353149,77.6029308222248,1
-66.1674269317498,21.3274365855974,-48.2156765406093,1
-66.5712825798296,-56.9799165041092,-93.5772236406697,0
76.0784140676625,-51.0815543826118,27.0628611217546,1
17.1240067654867,-80.7427339166136,-54.233923905638,0
22.757724915984,-78.7179107678672,92.2596487180608,1
39.2760615513083,-48.6073233879205,-81.8831305866517,0
-80.4860400876431,29.2914993731731,-89.1680433364436,1
26.3417698099938,-84.0798814706876,99.3212154131947,1
23.9521287027524,-50.1729221782521,5.45745096423545,1
23.7198507058061,-24.0508122015981,42.2728672354821,1
-28.1818100848151,-73.7587364268297,25.0139406533045,1
34.7562112541665,15.3138756357664,-18.445492218456,1
-46.1138809780189,-20.6613002906839,99.4570673440849,1
-63.350379729341,-48.0702876802861,-94.0918935435321,0
71.7378195243598,30.5834034134556,62.6584132028084,0
20.8009647767995,-97.9004560959993,-76.5055523144573,0
-93.9583727130473,80.1474242378713,14.1100543151191,1
-58.0466608321511,17.1722464809065,37.261146091512,1
66.7709741586684,7.49080325825643,5.40731805628508,1
-47.536891953804,9.47658871741805,93.1930056741429,0
0.965325395094837,-47.6414366381436,72.9692578189863,1
84.7899938862724,-54.6941831496983,93.0160025102161,1
20.7521354410574,88.0015136618174,5.96821359636645,0
10.7051409365168,-14.6100574706728,72.0539769027633,1
-81.3401979307366,82.8643396416979,-22.6382129465408,1
-95.0761497929116,54.603950285634,-14.6632848841433,1
-63.3371977896137,-96.8488360740472,-52.2724660822528,0
-18.0369967213073,17.6782234188533,-4.19823643946938,1
-71.8371870796369,-70.1351492526639,9.06901709226379,1
87.7527945617925,67.9852370954981,-92.1769276224901,1
76.1471897252589,-98.5769890242149,69.862110991898,1
-93.735938330058,35.6842948755642,99.5711489578574,0
-67.0611513625184,86.9478256380874,-14.7224134368461,1
69.6424106925923,-99.9511706642579,-85.9019697578167,0
17.5262340891763,-4.66351364956401,-5.24251829145594,1
42.0560774123557,-76.7064629014146,34.3079068392086,1
-40.1006409619472,61.84712395158,52.8868529726224,0
-79.9293970595716,-84.1996941641903,6.32542479146525,1
45.4654717563956,-80.9976778835979,34.680339943003,1
-22.8325057415443,56.6271809659094,-84.5590338970344,1
-16.0530145820477,32.9993408792649,-79.9837234336807,1
-1.85485878114349,34.5579512112578,-16.0330684464579,1
-97.8081340891347,-87.6042596006786,-52.8199552338663,0
-22.2093619043982,71.9850015696068,67.6561246475466,0
-99.9408714472972,-32.9796084822061,-96.8976654097893,0
-66.370496324436,64.4367691895164,-77.6582629315826,1
-98.9557181480134,-13.8932644919927,-93.4286863512493,1
74.7611102530552,27.8534355237398,-93.8618868560818,1
-45.0637805951125,56.0765867848306,85.6227051399754,0
-36.4633137995672,-39.2014100864536,16.6819727591621,1
-35.1091909851456,55.7713543790259,-69.679355327822,1
-30.1633795398117,-14.3045747253599,-32.9505115435228,0
94.081753675864,-80.6189071296802,60.7785351391782,1
-89.209449844998,39.8642115014904,-89.102203300736,1
-12.872137926925,82.108720942451,89.8621223819731,0
85.2307283250758,-79.9885256122744,48.7799143180158,1
3.22309020125451,11.8359680808317,-45.4344470731143,1
12.3386028745857,-23.8767875935309,-29.479554542098,0
-91.1303475457851,9.18587516489713,-94.8540946444748,1
-86.1218365775989,-56.791078186031,78.4813644264272,1
-1.65577358643327,38.6551797104325,51.597150485775,0
30.4980720069716,-87.1001709192526,-83.7863528094191,0
37.3354799753686,30.2225080925145,81.3249662431539,0
36.0528461337336,-60.4522500003,45.0556763191967,1
-38.4367980707608,90.2537316969846,46.2425240065169,0
95.6735169494867,-12.3667518200198,45.7447145812887,1
-83.724009238055,-30.2945089201883,36.065112397105,1
-63.1572091780404,60.3135959991783,48.9626218327147,0
-37.8835801677236,52.5522061402687,-20.3518580274432,1
59.800199214276,-39.0330319940266,76.5095501097429,1
-38.096416899048,80.2035902534628,76.1721710563508,0
82.297170712751,12.4463237414352,-98.7909682089421,1
-40.699353786511,56.6297900661034,69.2088918617037,0
73.6484751913922,-52.1047516502928,-10.2110337047889,1
67.4549480748619,67.1702440675209,-27.7117819188683,1
9.50987660768902,-49.2245990546535,-14.1305192905155,0
24.2779214513851,-86.8038644952718,-78.4473730150831,0
-40.5988092257636,97.6021726604561,73.5034307341573,0
-57.5837479706778,-38.4985644083929,78.3415837112542,1
-97.3654713469397,-31.6183478253048,-39.6523770595213,1
36.5655052180241,77.5352807610926,-30.7444599134589,1
-95.184583866589,-25.8507369672185,-40.6558402537628,1
68.8835052628459,-20.7339687835118,-22.1925920444506,1
45.033492215459,36.3728707359977,31.0034581138769,0
76.5358227195851,-57.3724844294472,-78.1897572698955,0
